Dataset,Group,Model,Category,TNNT-Category,Entity,COR,INC,PAR,SPU,MIS,IGN
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Accounting Principles Board",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","The Wall Street Journal",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Bing Yu Tel",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Board of Arbitration",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower and Agent and / or Lenders",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Bondholders",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Agent and Agent",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Shareholder '",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Credit Extensions",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","David Brooks Title",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lender and Borrower Company",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Paul Sagan",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Good Standing and Qualification",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Mobile Equipment",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Immeuble Les Caryatides",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Bank , Bank",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Agent or any Lender",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","David Fischer Fax",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","PIM Ashford Venture I , LLC",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Capital Contribution",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","C Lender",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Vringo , Inc. BIG Center",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Holders",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Dominion Terminal Associates Project Brink",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Commonwealth of Massachusetts",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Federal Reserve Board of Governors",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","HKIAC",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","PRISA III Fund GP , LLC",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","NEW YORK",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Bank '",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Investment",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Treasury",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Gold Hill",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Investment Company Act",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Master Venture",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Commonwealth of Virginia",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Evergreen Solar Inc.",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Wachovia Bank",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Agent ' s",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","PIM",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Servicer",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","SUBSIDIARY",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Permitted Liens",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lender or Lender",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","SILICIUM DE",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Affiliate of Borrower",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lien",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Agent and / or Lenders",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","DOCSTART Loan",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Zhang Jilun",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Party",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Manufacturer Loan",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Parent Company Guaranty",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","People s Republic of China",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","David Corre Fax",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower ' s",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Pricewaterhouse Coopers , LLP",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Insolvency Proceedings",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","ARTICLE",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Insolvency Proceeding",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","All Inventory",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Douglas S. Lambell Douglas S. Lambell Title",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Shares",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Shareholder ' s Loans",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Moody ' s Investors Service , Inc",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Interim Payment",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","PRISA III Fund LP",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Financed Equipment",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower and Borrower",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Remarketing Agent",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lender or",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Subordinated Debt",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","VP Telecopier",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Partner of the Company",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Account Debtor",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Agent '",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Bank and Borrower",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Term Loan",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","SILICON VALLEY BANK",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","District of Columbia",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Inter",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Chief Executive Officer",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Bank Expenses",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Property or the Interests",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","CSX Transportation , Inc. CSX",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Company",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Pension Benefit Guaranty Corporation",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Shi Rongbin",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower Equity",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Agent or Agent",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Piers 14",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Nancy E.",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Bizexpress",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower or its Subsidiaries",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","A Party",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","New Equipment",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Agent or its Affiliates",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Worksoft Creative Software Technology Ltd.",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Hong Kong International Arbitration Center",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower ' s Board",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Collateral",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Chen Shuning",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","PRISA III REIT Operating LP",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lenders ' Liens",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","INC",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Page",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Control Stations",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Loans",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Protective Payments",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Affiliates",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Convey",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Crocs , Inc",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Chief Financial Officer",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Person '",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Creditors",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","riemerlaw",0,0,0,0,1,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","PENINSULA PORTS AUTHORITY OF VIRGINIA",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Project",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Each Party",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","ING Belgium S. A",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Registered Organization",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Issuer",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lender and Agent",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Responsible Officers",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Intellectual Property Rights",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","ii",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Agent , Lenders",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Organization and Authorization",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","City and Sate",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower Equity Interest",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Loan , Servicer",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Codan Trust Company Cayman Limited",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","PIM ASHFORD VENTURE",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower to Lender",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower or any Subsidiary",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Agent ' s and Lenders",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Standard Poor ' s Ratings Group",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Riemer Braunstein LLP",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","James P. Walker Title",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Responsible Officer",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lender and Borrower",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Vringo Israel Ltd.",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Acquisitions",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Party 15",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","AKAMAI TECHNOLOGIES",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lenders",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Board of Governors of the Federal Reserve System",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Jonathan Medved",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Frank Wouters",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower s",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","China Fax",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Contingent Obligation",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Agent , Lenders and Borrower",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Corps of Engineers",0,0,0,0,1,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Securities and Exchange Commission",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Sidney X. Huang",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Investor",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","C. Bank",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","L. P",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Crocs Inc. UNION BANK",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Affiliate of Ashford",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Ashford Hospitality Servicing LLC",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Indenture of Trust",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","S. A. S",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Loan Documents",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","F Zhongdian Information Tower",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Subsidiary",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Yigal Allon Blvd Bet Shemesh",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Loan to Lender",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Agent , Borrower",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Legal Department",0,0,0,0,1,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Zhongdian Information Tower",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lender",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","NOW",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Collateral Account",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Permitted Investments",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","The Lender",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Ashford Hospitality Finance LP",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Operation of Project",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","National Association",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Pittston Coal Terminal Corporation",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower for Agent and Lenders",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Bank",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Union Bank of California",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","ASHFORD HOSPITALITY SERVICING LLC",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","BANK EXPENSES",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Marine Facilities",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lenders and Agent",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Treasury Manager Telecopier",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Richard G. Page",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Ashford",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Subsidiaries",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower , Agent and Lenders",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Union Bank of California NA",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","CSX Piers",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","SILICON VALLEY EAST",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Mortgage",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","United State of America",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Airland International Limited",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Permitted Lien",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lender ' s",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Silicium de Provence S. A. S.",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Bank and",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Vringo , Inc.",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","PRISA III Investments",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower in Subsidiaries",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Partners",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","PRISA III OP GP , LLC",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Account Debtors",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","U. S. Treasury",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Agent ' s and Lenders ' Subsidiaries or Affiliates",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Shi Rongbin Title",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","or Business Locations",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Loan",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Investor and Ashford",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","VRINGO , INC",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lease",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","State and Federal",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower Related Party",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Ashford Venture I LLC",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","OneCLE Business Contracts",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","L. P. Two Newton Executive Park",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Commodity Account",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","ii Servicer",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Agent and Lenders",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lenovo Security Technology Ltd.",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Hong Kong Special Administrative Region",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Commonwealth",0,1,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","A. The Company",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Board of Directors",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Acts of Assembly",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","HERBERT SMITH LLP",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","B. Borrower",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation",", Ltd.",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","SECTION",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lenovo AsiaInfo Technologies , Inc.",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","vringo",0,0,0,0,1,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","GOLD HILL",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Perfection Certificate",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Beneficiary Bank",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Airland",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","/ Lenders",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Bank ' s",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Key Person",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower and Bank",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Coal Terminal Revenue Refunding Bonds Dominion Terminal Associates",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Lender s",0,0,0,1,0,0
